Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,RSI-7,RSI-14,RSI,%R,%K,%D,STOCH,MACD-SL,DMI,MACD_n,SIGNAL LINE_n,MACD-SL_n,plusDI_n,minusDI_n,DMI_n,STOCH_n,%K_n,%D_n,RSI_n,%R_n,Trend GT
12/24/2004,2.875,2.825000048,2.849999905,2.849999905,77190000,0.30516085,wait or hold,0.0020893053437096576,-0.0034841553520143097,26.289894817722754,22.20349663406967,0.0,85.94589067433343,78.80537939007303,78.80537939007303,-6.250022265619764,93.74997773438024,97.91665924479342,-4.166681510413184,0.005573460695723967,4.086398183653085,-0.09085229575131415,-0.12712950001567758,0.10157932167650885,0.07453784555742526,0.13106699588603332,-0.08620738187387678,-0.27500013118736655,0.8749995546876046,0.9583331848958685,0.6684431402056643,0.8749995546876048,down
12/27/2004,2.799999952,2.75,2.799999952,2.799999952,10400000,0.299807101,wait or hold,0.0028204464306749166,-0.003225758326198102,25.255111867449724,24.281597185398315,0.0,67.8324642694893,69.00268289579998,69.00268289579998,-18.750007546873235,81.24999245312677,91.666656729169,-10.41666427604224,0.006046204756873019,0.9735146820514089,-0.08926988672692981,-0.12646969218960502,0.10343470085493989,0.03224351727215691,0.23692739195237955,-0.18331201988517087,-0.38749980896871883,0.624999849062535,0.8333331345833801,0.40234914254798926,0.6249998490625353,down
12/28/2004,2.849999905,2.775000095,2.799999952,2.825000048,32280000,0.302484035,wait or hold,0.003606462708187763,-0.0029468378776964814,26.467068908452042,23.57096998645068,0.0,71.35418957241484,70.9485545908918,70.9485545908918,-13.333320533333293,86.66667946666671,87.22221655139124,-0.5555370847245342,0.0065533005858842445,2.896098922001361,-0.0875687112998833,-0.12575747851689856,0.10542490045751074,0.08177942134389449,0.20072737425447862,-0.1233380932764494,-0.20999953845837027,0.7333335893333339,0.7444443310278248,0.4551697902726639,0.7333335893333341,down
12/29/2004,2.924999952,2.849999905,2.849999905,2.900000095,36300000,0.310514599,wait or hold,0.0046728818342001155,-0.00263694201751686,28.32707143674297,22.667625488500008,0.0,79.28990948866873,75.84706982508803,75.84706982508803,-6.666628533333234,93.33337146666678,87.08334779548676,6.250023671180017,0.007309823851716976,5.659445948242961,-0.08526065984598075,-0.12496617020687395,0.10839402821770494,0.1578026661434042,0.15471015613850603,-0.03713704767204096,-0.08749945791876923,0.8666674293333352,0.7416669559097351,0.588139887022656,0.8666674293333352,down
12/30/2004,2.875,2.700000048,2.875,2.849999905,148330000,0.30516085,wait or hold,0.005420911818845298,-0.002310413481337574,26.270612502334956,26.466789693717075,0.0,65.23407498317354,67.6567198609684,67.6567198609684,-20.00001253333335,79.99998746666665,86.66667946666672,-6.666692000000069,0.0077313253001828714,-0.19617719138211953,-0.083641698171804,-0.12413239093667316,0.11004829545326,0.07374972610020336,0.34824315300346886,-0.21979989548220935,-0.3200003151999088,0.5999997493333329,0.7333335893333344,0.3658130032472333,0.5999997493333331,down
12/31/2004,2.849999905,2.849999905,2.849999905,2.849999905,0,0.30516085,wait or hold,0.006104990808679656,-0.0019705805727824226,26.270612502334956,26.466789693717075,0.0,65.23407498317354,67.6567198609684,67.6567198609684,-20.00001253333335,79.99998746666665,84.44444880000003,-4.444461333333379,0.008075571381462077,-0.19617719138211953,-0.08216114566804755,-0.12326463941394028,0.11139935845743487,0.07374972610020336,0.34824315300346886,-0.21979989548220935,-0.2800001674665926,0.5999997493333329,0.6888889760000005,0.3658130032472333,0.5999997493333331,down
1/4/2005,2.875,2.825000048,2.825000048,2.849999905,78730000,0.30516085,wait or hold,0.006729177542278197,-0.0016204361243224768,26.7114629222151,25.97508807160803,0.0,65.23407498317354,67.6567198609684,67.6567198609684,-21.428590734699213,78.57140926530079,79.52379473287802,-0.9523854675772299,0.008349613666600674,0.7363748506070706,-0.08081021800476018,-0.12237055773238859,0.11247489253949183,0.09176845396790712,0.32319541003951624,-0.19070946263515287,-0.2171428085877697,0.5714281853060155,0.5904758946575603,0.3658130032472333,0.5714281853060157,down
1/5/2005,2.900000095,2.849999905,2.849999905,2.849999905,170660000,0.30516085,wait or hold,0.007297275903348943,-0.0012626681914683932,27.14509876290431,25.491428273000388,0.0,65.23407498317354,67.6567198609684,67.6567198609684,-23.07693420118184,76.92306579881816,78.49815417692851,-1.575088378110351,0.008559944094817336,1.6536704899039236,-0.07958068243450844,-0.12145700974835405,0.11330037662099479,0.10949230281710642,0.2985573251262337,-0.1620949446304064,-0.22835145978177596,0.5384613159763629,0.5699630835385703,0.3658130032472333,0.5384613159763632,down
1/6/2005,2.875,2.849999905,2.875,2.849999905,69800000,0.30516085,wait or hold,0.00781285291881062,-0.0008996877678508169,26.889429841465113,25.251334618177918,0.0,65.23407498317354,67.6567198609684,67.6567198609684,-23.07693420118184,76.92306579881816,77.472513620979,-0.5494478221608432,0.008712540686661437,1.6380952232871948,-0.07846481883912759,-0.12053015185029003,0.11389927264629618,0.09904243476232555,0.28632672859601627,-0.16258080625226556,-0.20988993174391524,0.5384613159763629,0.54945027241958,0.3658130032472333,0.5384613159763632,down
1/7/2005,2.924999952,2.875,2.875,2.924999952,79040000,0.313191414,wait or hold,0.008633219999099495,-0.0005195385899033531,28.005080556724447,24.543096774317615,0.0,77.92258753363659,73.80318522579739,73.80318522579739,-0.0,100.0,84.61537719921208,15.384622800787923,0.009152758589002849,3.4619837824068327,-0.07668929795225576,-0.1195594541346624,0.11562699637061225,0.14464204344395548,0.2502484268929097,-0.10568563551583243,0.07692330887573706,0.9999999999999998,0.6923075439842414,0.5326586810000133,1.0,down
1/10/2005,2.924999952,2.875,2.924999952,2.924999952,94760000,0.313191414,wait or hold,0.009380550353197847,-0.0001258653606332916,27.480311907923117,24.083199945755684,0.0,77.92258753363659,73.80318522579739,73.80318522579739,-0.0,100.0,92.30768859960604,7.692311400393962,0.009506415713831139,3.3971119621674326,-0.07507185048882548,-0.11855422322394604,0.11701499490858502,0.12319335461470482,0.2268208500174329,-0.10770927521138784,-0.061538281562111496,0.9999999999999998,0.8461537719921208,0.5326586810000133,1.0,down
1/11/2005,2.950000048,2.900000095,2.924999952,2.950000048,88130000,0.315868258,wait or hold,0.010178328215541654,0.00028276236979626917,27.90318382355454,23.630973397514442,0.0,81.05900233708618,75.59606336777883,75.59606336777883,-0.0,100.0,100.0,0.0,0.009895565845745385,4.272210426040097,-0.07334521945777939,-0.11751080651419077,0.11854229289363505,0.14047725325027538,0.20378400443364897,-0.08041107419780291,-0.19999987199996028,0.9999999999999998,1.0,0.5813263218263536,1.0,down
1/12/2005,2.924999952,2.900000095,2.924999952,2.924999952,85680000,0.313191414,wait or hold,0.010783570722322722,0.0006980992057282058,27.378147557986885,23.186324568089965,0.0,69.53426624267557,70.40684607476518,70.40684607476518,-10.000038400000122,89.99996159999988,96.66665386666664,-6.666692266666757,0.010085471516594516,4.19182298989692,-0.07203529279417653,-0.1164502583366781,0.11928761590563242,0.11901762621280776,0.1811331749715146,-0.082918714745007,-0.32000031999990863,0.7999992319999973,0.9333330773333328,0.4404651235816619,0.7999992319999976,down
1/13/2005,2.924999952,2.849999905,2.900000095,2.924999952,41590000,0.313191414,wait or hold,0.011329272939540669,0.00111753713834222,26.61108043563979,24.404540778620348,0.0,69.53426624267557,70.40684607476518,70.40684607476518,-10.000038400000122,89.99996159999988,93.33330773333326,-3.3333461333333787,0.01021173580119845,2.206539657019441,-0.07085422920939499,-0.11537923815130169,0.11978316549342449,0.0876655550554466,0.24319025419164086,-0.1448485040512023,-0.26000009599993446,0.7999992319999973,0.8666661546666652,0.4404651235816619,0.7999992319999976,down
1/14/2005,2.924999952,2.900000095,2.900000095,2.924999952,48920000,0.313191414,wait or hold,0.01181921117363327,0.0015387387062724691,26.35966693470667,24.173974002098166,0.0,69.53426624267557,70.40684607476518,70.40684607476518,-10.000038400000122,89.99996159999988,89.99996159999989,-1.4210854715202004e-14,0.010280472467360802,2.1856929326085037,-0.0697938556415012,-0.11430371458443189,0.1200529363687739,0.07738961734212402,0.2314449657999056,-0.1454988058137333,-0.1999998719999605,0.7999992319999973,0.7999992319999978,0.4404651235816619,0.7999992319999976,down
1/17/2005,2.900000095,2.875,2.900000095,2.875,9290000,0.307837725,wait or hold,0.012015678242148553,0.0019501400245093027,25.86062104766606,24.662921410190133,0.0,47.90372795256525,60.101350759181706,60.101350759181706,-30.00001920000006,69.99998079999995,83.33330133333324,-13.333320533333293,0.010065538217639251,1.1976996374759281,-0.06936864186572589,-0.11325321561459356,0.11920938366354106,0.056992286123688896,0.25635240651211566,-0.17631869715630077,-0.43999961599997595,0.3999996159999988,0.6666660266666649,0.1607226621101554,0.3999996159999988,down
1/18/2005,2.875,2.775000095,2.849999905,2.875,40690000,0.307837725,wait or hold,0.01218151041095794,0.0023510044604324355,24.897822752718913,27.467742326086675,0.0,47.90372795256525,60.101350759181706,60.101350759181706,-30.00001920000006,69.99998079999995,76.6666410666666,-6.6666602666666535,0.009830505950525505,-2.5699195733677627,-0.06900973121888154,-0.11222962220758448,0.11828695224557184,0.017640161943205612,0.3992326212650268,-0.2938474448415678,-0.3199997439999682,0.3999996159999988,0.5333328213333319,0.1607226621101554,0.3999996159999988,down
1/19/2005,2.875,2.825000048,2.849999905,2.875,14060000,0.307837725,wait or hold,0.012318777700966788,0.0027407060859042805,24.433315872433564,26.955289674178427,0.0,47.90372795256524,60.1013507591817,60.1013507591817,-30.00001920000006,69.99998079999995,69.99998079999995,0.0,0.009578071615062507,-2.5219738017448634,-0.06871264355367546,-0.11123453264915295,0.11729622290927799,-0.0013454683093713227,0.3731278013314714,-0.29235180364740865,-0.19999987199996028,0.3999996159999988,0.399999615999999,0.16072266211015518,0.3999996159999988,down
