Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,RSI-7,RSI-14,RSI,%R,%K,%D,STOCH,MACD-SL,DMI,MACD_n,SIGNAL LINE_n,MACD-SL_n,plusDI_n,minusDI_n,DMI_n,STOCH_n,%K_n,%D_n,RSI_n,%R_n,Trend GT
7/25/2003,32.06999969,31.29000092,31.52000046,32.02999878,1906100,17.10996819,wait or hold,0.017399629915828996,0.06460254220284756,20.87001801013184,17.207147109728552,0.0,44.88191923642055,44.697525158164225,44.697525158164225,-59.73160147287849,40.26839852712151,30.552875620877312,9.7155229062442,-0.04720291228701856,3.6628709004032878,0.3973535001970707,0.4147081263895138,0.2796174077305005,0.12645742627791923,-0.05432865663572084,0.1898457800987785,0.2451881476050468,-0.19463202945756986,-0.4138827198575198,-0.16648135448907253,-0.19463202945756963,up
7/28/2003,32.31000137,31.37999916,32.04000092,31.76000023,2870900,16.96574402,wait or hold,0.012384566456596247,0.06246236426741913,20.96661744297346,16.87043429054681,0.0,40.80923194429739,42.576941571101436,42.576941571101436,-68.79195109116476,31.208048908835245,31.431746227282293,-0.22369731844704788,-0.05007779781082288,4.096183152426651,0.3945501225986445,0.41320108257441235,0.2767088943958893,0.131671372353378,-0.07283373839117024,0.20784101068259497,0.05560873189554516,-0.3758390218232952,-0.3957688971789207,-0.22140184906752658,-0.3758390218232951,up
7/29/2003,31.87000084,30.57999992,31.51000023,30.75,2814400,16.42620468,wait or hold,0.003109394080965444,0.06003932248042328,20.401090145120993,18.088118113576236,0.0,29.232567652333117,35.74516111759749,35.74516111759749,-94.1979463196976,5.802053680302388,25.759500372086375,-19.957446691783986,-0.05692992839945783,2.3129720315447564,0.38936538053690306,0.4114948552190254,0.26977661378070583,0.10114708511416559,-0.00591220343979304,0.13378518800494477,-0.3207902804395669,-0.8839589263939522,-0.51267581710735,-0.3983365210356078,-0.8839589263939519,up
7/30/2003,31.23999977,30.55999947,30.76000023,31.13999939,2154400,16.63454437,wait or hold,-0.0036688988882289664,0.05744829357016981,20.10909197745826,17.871322823252243,0.0,37.25151738712432,39.76436529537063,39.76436529537063,-80.33897809824575,19.66102190175426,18.890374830297286,0.770647071456974,-0.06111719245839878,2.237769154206017,0.38557637271678735,0.4096703367856247,0.26554037089377114,0.08538650914036694,-0.017826851006200406,0.13066205194784541,0.07457472964894363,-0.6067795619649148,-0.6542508352206171,-0.2942440992127874,-0.6067795619649148,up
7/31/2003,31.95999908,30.60000038,31.14999962,31.40999985,2103300,16.84096909,wait or hold,-0.008679408107305164,0.0547685996878848,21.04166646451115,17.36369925813238,0.0,42.512921467903425,42.448333659648455,42.448333659648455,-71.18641656419638,28.813583435803622,18.09221967262008,10.721363763183543,-0.06344800779518997,3.677967206378767,0.3827755408996729,0.4077833833576825,0.2631822917871629,0.1357221368330721,-0.0457248549977427,0.1904727217689577,0.2643734275007066,-0.4237283312839276,-0.6707010849966486,-0.22473263505813357,-0.4237283312839274,up
8/1/2003,31.64999962,30.78000069,31.12999916,31.55999947,1809200,16.92138672,wait or hold,-0.012602295286470167,0.05204801177528057,20.658309411760317,17.047350903135104,0.0,45.476099790114866,43.942731301029056,43.942731301029056,-66.10168170065558,33.898318299344425,27.457641212300754,6.440677087043671,-0.06465030706175073,3.610958508625213,0.3805826805044612,0.40586763368133183,0.26196592911114314,0.11503047289787349,-0.06311074540326012,0.18768988569274292,0.1827241571804834,-0.3220336340131116,-0.4776765557385424,-0.18602958271810444,-0.32203363401311136,up
8/4/2003,31.59000015,30.35000038,31.56999969,30.78000069,2421200,16.50318909,wait or hold,-0.0198482283741086,0.049154360133418076,20.12460959351556,17.50281804306818,0.0,34.64298377989864,38.36416645896506,38.36416645896506,-86.39238638237845,13.607613617621551,25.43983845092318,-11.832224833301629,-0.06900258850752668,2.62179155044738,0.376532265856131,0.40383001814584873,0.25756273861322443,0.08622407113180319,-0.03807915711427068,0.14661030067020198,-0.1658108376242725,-0.727847727647569,-0.5192641582292994,-0.3305075189019321,-0.7278477276475688,up
8/5/2003,31.07999992,30.20000076,30.80999947,30.26000023,1565200,16.22438049,wait or hold,-0.028955572104948146,0.046020683142550964,19.754715757100403,17.494411127532103,0.0,29.227697916160892,35.159569104733876,35.159569104733876,-98.18732585410132,1.812674145898691,16.439535354288207,-14.626861208389515,-0.07497625524749911,2.2603046295682994,0.37144133857201056,0.4016233845527095,0.251519197322321,0.06625908313984241,-0.038541184843670306,0.1315979384213215,-0.21911537451274243,-0.9637465170820262,-0.704763471959867,-0.41350263057444847,-0.9637465170820261,up
8/6/2003,31.23999977,30.23999977,30.55999947,31.12000084,2206000,16.68548584,wait or hold,-0.033296180134492204,0.04284836187499199,19.67629644138888,17.12903213283246,0.0,45.62716964444345,43.55684966449666,43.55684966449666,-72.20541516048738,27.794584839512627,14.404957534344272,13.389627305168355,-0.0761445420094842,2.5472643085564215,0.36901497579265796,0.39938953891462137,0.2503372449983945,0.062026407322121946,-0.05862170386005894,0.1435152233989243,0.3152675451289493,-0.4441083032097476,-0.7466968141238816,-0.19602344028467011,-0.44410830320974737,up
8/7/2003,32.65999985,31.01000023,31.12999916,32.65000153,2928300,17.50580788,wait or hold,-0.03004538248831068,0.0399415366255868,21.933211599483073,16.54668431419628,0.0,63.28534003603968,54.777642017776095,54.777642017776095,-25.981795285673986,74.01820471432602,34.54182123324576,39.476383481080255,-0.06998691911389748,5.3865272852867925,0.37083214388482744,0.3973426469524257,0.2565668941976502,0.18384320877769222,-0.0906264075127391,0.26142832582281184,0.8128429969033095,0.48036409428652016,-0.3316691915287284,0.09458121654840879,0.4803640942865204,up
8/8/2003,33.0,32.27000046,32.97000122,32.93000031,2582100,17.65593529,wait or hold,-0.02567141263779149,0.037332462932724034,22.306023894043296,16.29634902910746,0.0,65.66601076007059,56.48264055608587,56.48264055608587,-13.880090662639228,86.11990933736078,62.644232963733124,23.475676373627657,-0.06300387557051552,6.009674864935835,0.3732771556368848,0.3955054219689873,0.26363161906892785,0.20396572029690607,-0.10438434796805018,0.28730731800724474,0.5076475554305393,0.7223981867472153,0.24753109030714482,0.13873857188718763,0.7223981867472153,up
8/11/2003,33.43000031,31.79999924,32.93999863,32.95000076,2594700,17.66665459,wait or hold,-0.021495223870182656,0.034999565751883586,21.5621292787403,16.71448707945115,0.0,65.85054375556531,56.60848785655174,56.60848785655174,-14.860669253034288,85.13933074696571,81.75914826621748,3.380182480748232,-0.05649478962206624,4.847642199289151,0.37561160945448524,0.393862671518451,0.27021684241797517,0.16381407244641522,-0.0814042938510795,0.2390487108097923,0.1243486743833313,0.702786614939314,0.6414960082169066,0.14199786146441307,0.7027866149393143,up
8/12/2003,33.09999847,32.36999893,32.90000153,32.93999863,1774100,17.66129875,wait or hold,-0.0176499477681773,0.032917127750478045,21.238174410021102,16.46336440981429,0.0,65.64469468284125,56.52045912158454,56.52045912158454,-15.17033276366864,84.82966723633136,85.36296910688593,-0.5333018705545669,-0.050567075518655344,4.774810000206813,0.37776108592108515,0.3923962862901955,0.2762138935599343,0.14632863628289727,-0.0952055074299678,0.23602402777742237,0.049703374255543054,0.696593344726627,0.715771983767314,0.13971802600260474,0.6965933447266273,up
8/13/2003,33.29999924,32.59000015,32.93999863,33.0,1282500,17.69346428,wait or hold,-0.013780315989691871,0.031074746114060924,21.340088220968806,16.221285629584695,0.0,66.38022373266408,56.95291323027374,56.95291323027374,-13.312704950686374,86.68729504931363,85.55209767753688,1.135197371776755,-0.0448550621037528,5.11880259138411,0.3799241770026134,0.3910989409600454,0.2819927209418107,0.1518294254593413,-0.1085096864341838,0.25030985968836994,0.08152811546483063,0.7337459009862723,0.7196699880551598,0.1509180530501555,0.7337459009862723,up
8/14/2003,33.24000168,32.09000015,33.00999832,32.90999985,2712600,17.64521408,wait or hold,-0.01061311878193294,0.02943397533371829,20.833352751671992,16.868520387227456,0.0,63.98304839311914,56.052347056351685,56.052347056351685,-16.099087691823343,83.90091230817666,85.13929153127386,-1.2383792230971977,-0.04004709411565123,3.9648323644445362,0.38169461316442965,0.3899435634488666,0.28685692819110375,0.12447842210751348,-0.07293892279574021,0.2023860813422249,0.03625481898629035,0.6780182461635329,0.7111619127144324,0.12759450194178767,0.6780182461635331,up
8/15/2003,33.34999847,32.79999924,33.20000076,33.06000137,939500,17.72564697,wait or hold,-0.0069434067965801205,0.02800553309529906,20.823791771589192,16.675118342575953,0.0,66.34621439224281,57.265228041337885,57.265228041337885,-11.455077137704107,88.54492286229589,86.37771007326204,2.1672127890338544,-0.03494893989187918,4.14867342901324,0.38374595079077123,0.38893770080305434,0.2920147160122073,0.1239623690302456,-0.08356792307153715,0.2100209043416672,0.10121264557723952,0.7708984572459177,0.7366861408635832,0.15900662074089067,0.7708984572459179,up
8/18/2003,33.5,33.06999969,33.36000061,33.36999893,1121100,17.89185715,wait or hold,-0.0020359486431829055,0.026828509766406387,20.946920350687833,16.52036630863599,0.0,70.94293791946447,59.73822036181471,59.73822036181471,-3.9394272708983653,96.06057272910164,89.5021359665247,6.558436762576932,-0.028864458409589292,4.426554042051844,0.3864891779431856,0.38810887919029313,0.2981703682560628,0.1306082234921524,-0.09207279391916423,0.22156114047173703,0.18497029017452604,0.9212114545820325,0.8010816231911653,0.22305406605636957,0.9212114545820327,up
8/19/2003,33.58000183,32.93000031,33.58000183,33.20999908,1016000,17.80606842,wait or hold,0.001733128081802704,0.025847376789328132,20.657682276055567,16.58965487332803,0.0,65.55149340753796,57.87660311441854,57.87660311441854,-10.94682345766233,89.05317654233767,91.21955737791171,-2.1663808355740457,-0.02411424870752543,4.068027402727537,0.38859605960948285,0.3874179972031364,0.30297614161512487,0.1149966233021733,-0.08826482914532563,0.20667171716336075,0.01855423488676644,0.7810635308467531,0.8364782637018147,0.1748404796801819,0.7810635308467533,up
8/20/2003,33.97000122,32.95999908,33.02000046,33.81000137,1324600,18.12777138,wait or hold,0.008144983819128981,0.02515670343732723,21.042702439597676,16.23393319217857,0.0,74.1472311319127,62.585277485530874,62.585277485530874,-4.244027333619966,95.75597266638003,93.62324064593976,2.1327320204402724,-0.017011719618198248,4.808769247419107,0.3921802321497665,0.3869316474533526,0.310161749666201,0.13577805349922412,-0.10781460098903928,0.23743433750484066,0.10055496380589224,0.9151194533276004,0.8860189949258062,0.29678932755774623,0.9151194533276006,up
8/21/2003,34.33000183,33.79999924,34.29999924,34.15999985,1789700,18.31542206,wait or hold,0.015782900182450987,0.02479169909427058,21.575316204770935,16.04950231489111,0.0,77.90009789757556,65.04022300772206,65.04022300772206,-4.11626963573649,95.88373036426351,93.56429319099372,2.3194371732697903,-0.009008798911819594,5.525813889879824,0.39644976209802096,0.3866746232458871,0.31825828130114964,0.16452583564421275,-0.11795056335224097,0.26721282546523906,0.10411615401832397,0.91767460728527,0.8848040677926585,0.3603693830973862,0.9176746072852702,up
8/22/2003,34.27999878,33.34999847,34.27000046,33.36999893,1356600,17.89185715,wait or hold,0.0189609299486051,0.02456508708659972,21.14482677701855,16.69473138596637,0.0,56.35685562914264,56.093606601520925,56.093606601520925,-23.244616253816115,76.75538374618388,89.46502892560913,-12.709645179425252,-0.005604157137994621,4.45009539105218,0.3982262535673693,0.3865150504276953,0.3217027474952816,0.14129020582394203,-0.08249002834719954,0.2225388003498896,-0.18254664111683594,0.5351076749236774,0.8003168344334417,0.12866307317878145,0.5351076749236776,up
8/25/2003,33.40000153,32.91999817,33.29000092,33.09999847,1250800,17.74708557,wait or hold,0.02055084834247367,0.024409358915814954,20.924752033435723,17.453347964062413,0.0,50.759602229955725,53.39050473600141,53.39050473600141,-30.073416637839,69.926583362161,80.85523249086945,-10.928649128708457,-0.003858510573341283,3.4714040693733104,0.39911500435685165,0.3864053917059913,0.323468813054683,0.12941169047600454,-0.040797936454703754,0.18189426301739386,-0.14857615016855763,0.39853166724321976,0.6228659960720953,0.05865607498452552,0.39853166724322,up
8/26/2003,33.11000061,32.61000061,33.11000061,33.00999832,1819700,17.69882965,wait or hold,0.021552021218994355,0.024298705912108035,20.695605487003665,17.941172127011644,0.0,48.871985923085404,52.48262564403197,52.48262564403197,-39.75912270644685,60.24087729355315,68.97428146729932,-8.733404173746173,-0.0027466846931136803,2.7544333599920208,0.39967465143549896,0.38632747345344876,0.3245936440685204,0.11704352534988827,-0.013988069103657907,0.15211884545901122,-0.10670432858771428,0.20481754587106282,0.37799554696880455,0.03514312833503186,0.20481754587106304,up
8/27/2003,33.59000015,32.34999847,33.02000046,32.68000031,2146000,17.52189636,wait or hold,0.020817739461470808,0.02416412959949438,21.181762638980334,17.456979961426217,0.0,42.16453234662771,49.18038524991284,49.18038524991284,-65.21738461935733,34.78261538064267,54.98335867878558,-20.20074329814291,-0.003346390138023573,3.724782677554117,0.39926419421063875,0.38623270918351293,0.3239869238116906,0.14328381579507998,-0.040598328942533235,0.19241694373534934,-0.3254308888006783,-0.30434769238714676,0.08963786080410308,-0.05038081741670031,-0.30434769238714643,up
8/28/2003,33.70000076,32.56000137,32.68999863,33.36999893,3321900,17.89185715,wait or hold,0.023533623572873807,0.024139793358988835,20.896758193545352,17.02556596799008,0.0,56.67095924395232,55.48706714288488,55.48706714288488,-37.944739811511354,62.055260188488646,52.35958428756146,9.695675900927185,-0.0006061697861150274,3.871192225555273,0.4007823502100034,0.3862155723930949,0.32675919678301635,0.12790072537672992,-0.06430800307487328,0.19849725548201813,0.244809588363323,0.24110520376977274,0.03556097653362977,0.11295445067841658,0.24110520376977296,up
8/29/2003,33.47000122,32.70000076,33.36999893,33.45999908,1398100,17.94010735,wait or hold,0.026466133805065795,0.024229445393659836,20.546496504053856,16.740191392409304,0.0,58.263971521555014,56.249725500985114,56.249725500985114,-38.839379352608255,61.160620647391745,52.666165405507655,8.49445524188409,0.0022366884114059585,3.8063051116445514,0.40242159835888747,0.3862787024450991,0.3296353081646468,0.10899538082567095,-0.07999163479665383,0.19580252767017026,0.22189765910413972,0.22321241294783478,0.04187971784391209,0.13270635976457146,0.223212412947835,up
